utt_id,wav,emotion,raw_emotion,speaker,session,start,end,dur,valence,arousal,dominance,transcript
Ses01F_impro04_M018,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M018.wav,neutral,neu,Ses01M,1,111.66,117.725,6.065,3.0,3.5,3.0,"I know.  Okay.  Well, um. Maybe--"
Ses01F_impro04_M019,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M019.wav,neutral,neu,Ses01M,1,118.46,119.77,1.31,3.0,2.5,2.5,Yeah.
Ses01F_impro04_M020,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M020.wav,neutral,neu,Ses01M,1,121.5,123.42,1.92,3.0,2.5,2.5,"Okay, yeah.  I would imagine."
Ses01F_impro04_M021,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M021.wav,neutral,neu,Ses01M,1,129.43,139.16,9.73,3.5,3.5,3.0,"Well, sometimes you have to do things that you don't necessarily like to do to have a job. But the job affords you money, you won't have to be taking the bus right now."
Ses01F_impro04_M022,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M022.wav,neutral,neu,Ses01M,1,139.5219,141.8225,2.301,3.0,2.5,2.5,maybe get a car.
Ses01F_impro04_M023,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M023.wav,neutral,neu,Ses01M,1,144.9125,149.51,4.597,2.5,2.5,2.0,"I just, you know, think you should try a little harder maybe."
Ses01F_impro04_M024,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M024.wav,neutral,neu,Ses01M,1,151.84,154.03,2.19,3.0,2.5,3.0,I didn't say that.
Ses01F_impro04_M025,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M025.wav,neutral,neu,Ses01M,1,154.6,157.8,3.2,3.0,3.5,3.5,"I am riding the bus, but by choice."
Ses01F_impro04_M026,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M026.wav,neutral,neu,Ses01M,1,158.95,161.35,2.4,3.5,3.0,3.0,"To save the environment, carpool."
Ses01F_impro04_M027,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M027.wav,neutral,neu,Ses01M,1,162.12,164.7825,2.662,3.5,3.5,3.5,Yes.  One less car at a time.
Ses01F_impro04_M028,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M028.wav,neutral,neu,Ses01M,1,165.47,166.71,1.24,3.0,2.5,2.0,Mmhmm.
Ses01F_impro04_M031,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M031.wav,neutral,neu,Ses01M,1,178.0033,180.865,2.862,3.0,2.5,2.5,I don't think I'm anyone.
Ses01F_impro04_M032,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M032.wav,neutral,neu,Ses01M,1,182.82,185.54,2.72,2.5,2.0,1.5,I- I-I didn't-- okay.
Ses01F_impro05_F008,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F008.wav,angry,ang,Ses01F,1,33.78,35.9,2.12,2.5,2.5,3.5,Flight seven fourteen.
Ses01F_impro05_F009,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F009.wav,angry,ang,Ses01F,1,36.71,44.03,7.32,2.5,2.5,3.5,"Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?"
Ses01F_impro05_F011,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F011.wav,angry,ang,Ses01F,1,73.87,75.5375,1.667,2.0,4.5,3.5,Is this a joke?
Ses01F_impro05_F012,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F012.wav,angry,ang,Ses01F,1,75.61,80.73,5.12,2.5,3.5,3.0,"Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline."
Ses01F_impro05_F014,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F014.wav,angry,ang,Ses01F,1,99.52,102.9,3.38,1.5,4.0,4.0,"You're kidding me, this is a joke."
Ses01F_impro05_F015,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F015.wav,angry,ang,Ses01F,1,103.005,118.5,15.495,1.5,4.5,4.5,Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.
Ses01F_impro05_F016,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F016.wav,angry,ang,Ses01F,1,118.53,122.44,3.91,1.5,4.5,4.0,We flew in from Paris.  I've been shopping for three weeks.
Ses01F_impro05_F017,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F017.wav,angry,ang,Ses01F,1,127.485,136.85,9.365,1.5,5.0,4.5,I don't care what you're freaking sign says.  Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.
Ses01F_impro05_F018,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F018.wav,angry,ang,Ses01F,1,137.715,140.11,2.395,1.5,4.0,4.0,Do you understand who my husband is?
Ses01F_impro05_F019,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F019.wav,angry,ang,Ses01F,1,140.225,145.6,5.375,1.5,4.0,4.5,"If you're- if you're- if you're looking for a lawsuit, baby, you've found it."
Ses01F_impro05_F020,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F020.wav,angry,ang,Ses01F,1,149.365,153.8,4.435,1.5,4.5,4.5,Oh-Oh.  It's a gift.  You're-You're helping me out here?
Ses01F_impro05_F021,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F021.wav,angry,ang,Ses01F,1,155.6,160.36,4.76,1.5,4.5,4.5,You are cruising for a bruising.  You are in so much trouble.
Ses01F_impro05_F022,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F022.wav,angry,ang,Ses01F,1,160.41,163.7975,3.388,1.5,4.5,4.0,Who's in charge?  Who is the president of Jet Blue?
Ses01F_impro05_F023,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F023.wav,angry,ang,Ses01F,1,163.88,165.8,1.92,2.0,3.0,4.0,Because I probably know him.
Ses01F_impro05_F024,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F024.wav,angry,ang,Ses01F,1,166.33,167.71,1.38,2.0,3.0,4.0,Yeah.
Ses01F_impro05_F025,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F025.wav,angry,ang,Ses01F,1,171.09,174.2,3.11,1.5,4.5,4.5,"I don't want money, I want my clothes."
Ses01F_impro05_F026,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F026.wav,angry,ang,Ses01F,1,177.6025,179.09,1.488,2.0,3.5,3.5,What's your name?
Ses01F_impro05_F028,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F028.wav,angry,ang,Ses01F,1,188.78,190.8975,2.118,2.0,3.0,4.0,Okay.  I'll do that.
Ses01F_impro05_F029,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F029.wav,angry,ang,Ses01F,1,195.38,199.33,3.95,1.5,3.0,3.5,I don't think you have done everything you could do because I don't have my bag here yet.
Ses01F_impro05_F030,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F030.wav,angry,ang,Ses01F,1,202.86,206.17,3.31,2.0,3.0,3.5,A letter? I'll make a personal phone call.
Ses01F_impro05_M000,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M000.wav,neutral,neu,Ses01M,1,3.61,5.19,1.58,4.0,2.5,2.0,Hi.  Thanks for waiting.
Ses01F_impro05_M001,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M001.wav,happy,hap,Ses01M,1,5.21,6.44,1.23,4.0,2.5,2.0,Can I help you?
Ses01F_impro05_M002,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M002.wav,happy,hap,Ses01M,1,6.6,7.71,1.11,4.0,2.5,2.0,Uh huh.
Ses01F_impro05_M003,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M003.wav,neutral,neu,Ses01M,1,8.32,9.8,1.48,4.0,2.5,2.0,Okay.
Ses01F_impro05_M004,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M004.wav,neutral,neu,Ses01M,1,12.26,13.78,1.52,3.5,1.5,2.0,Okay.
Ses01F_impro05_M005,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M005.wav,neutral,neu,Ses01M,1,21.84,25.9,4.06,3.5,2.5,2.0,Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.
Ses01F_impro05_M006,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M006.wav,neutral,neu,Ses01M,1,25.99,27.7272,1.737,3.5,2.5,2.0,Okay.
Ses01F_impro05_M007,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M007.wav,neutral,neu,Ses01M,1,28.29,34.1425,5.852,3.5,2.5,2.0,all right- okay.  And you lost your bag? Is that- that the issue?
Ses01F_impro05_M008,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M008.wav,neutral,neu,Ses01M,1,34.7,36.52,1.82,3.0,2.5,2.0,Uh-huh.
Ses01F_impro05_M009,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M009.wav,neutral,neu,Ses01M,1,36.91,42.76,5.85,2.5,2.5,2.0,"Yeah. Yeah, I don't see- I don't see any--"
Ses01F_impro05_M010,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M010.wav,neutral,neu,Ses01M,1,43.86,49.97,6.11,2.5,2.5,2.0,"I don't see any record of it, and I-usually when I don't see a record of it, that means um-"
Ses01F_impro05_M011,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M011.wav,neutral,neu,Ses01M,1,49.97,70.26,20.29,2.5,2.5,2.0,"we've mistakenly lost your baggage.  We're very sorry.  On behalf of Jet Blue I would like to apologize for any inconvenience.  I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us.  I'm very sorry, once again..."
Ses01F_impro05_M012,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M012.wav,neutral,neu,Ses01M,1,70.38,73.14,2.76,2.5,2.0,1.5,"for such an inconvenience and your bag, but"
Ses01F_impro05_M013,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M013.wav,neutral,neu,Ses01M,1,73.55,74.99,1.44,2.5,2.0,1.5,Yeah.
Ses01F_impro05_M014,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M014.wav,neutral,neu,Ses01M,1,75.03,76.48,1.45,2.5,2.5,1.5,"No, no."
Ses01F_impro05_M015,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M015.wav,neutral,neu,Ses01M,1,80.22,83.2425,3.023,2.5,2.0,1.5,"No, no.  This is real."
Ses01F_impro05_M016,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M016.wav,neutral,neu,Ses01M,1,85.72,93.9575,8.237,2.5,2.5,2.0,"No.  I'm just giving you money, the bag is gone.  If it's not here, I'm really sorry there is nothing I can do because..."
Ses01F_impro05_M017,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M017.wav,neutral,neu,Ses01M,1,94.005,100.4,6.395,2.5,2.5,2.5,this is the only track record that we have and if it's not listed here then it's probably not anywhere.
Ses01F_impro05_M019,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M019.wav,neutral,neu,Ses01M,1,111.28,112.81,1.53,2.5,2.0,2.0,Yes.
Ses01F_impro05_M020,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M020.wav,neutral,neu,Ses01M,1,118.04,119.37,1.33,2.5,2.0,2.0,I know.
Ses01F_impro05_M022,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M022.wav,neutral,neu,Ses01M,1,131.02,133.25,2.23,2.5,2.0,2.0,Okay. Calm-
Ses01F_impro05_M023,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M023.wav,neutral,neu,Ses01M,1,136.19,143.5,7.31,2.5,3.5,2.5,"Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really"
Ses01F_impro05_M024,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M024.wav,neutral,neu,Ses01M,1,144.85,151.16,6.31,2.5,3.0,2.5,"We are actually not even allowed--  you know, like we don't have to give you this fifty dollars.  We don't have to do that."
Ses01F_impro05_M025,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M025.wav,neutral,neu,Ses01M,1,151.335,152.71,1.375,2.5,2.5,2.0,It's a gift.
Ses01F_impro05_M026,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M026.wav,neutral,neu,Ses01M,1,152.8325,158.58,5.748,2.5,2.5,2.5,"You know, the airlines can not be held responsible for every bag of luggage that comes through here."
Ses01F_impro05_M027,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M027.wav,neutral,neu,Ses01M,1,159.66,161.37,1.71,2.5,2.5,2.0,With the amount of--
Ses01F_impro05_M028,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M028.wav,neutral,neu,Ses01M,1,163.25,166.99,3.74,2.5,2.5,2.0,"Um, actually, I don't know. I don't know. Oh really?"
Ses01F_impro05_M029,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M029.wav,neutral,neu,Ses01M,1,167.15,173.63,6.48,2.5,2.5,2.5,Well then maybe you can just call him and he can give you more money.  But right now all I can do--
Ses01F_impro05_M030,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M030.wav,neutral,neu,Ses01M,1,173.7325,178.2625,4.53,3.0,2.5,2.0,"Right now all I can do is just give you this fifty dollars, I'm really sorry."
Ses01F_impro05_M031,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M031.wav,neutral,neu,Ses01M,1,178.59,180.87,2.28,3.0,2.5,2.5,Oh.  My name is Sean. Hi.
Ses01F_impro05_M034,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M034.wav,neutral,neu,Ses01M,1,198.66,205.17,6.51,2.5,2.5,2.5,"If you want, you can write a letter.  I can give you the address. Yes.  An angry--"
Ses01F_impro05_M035,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M035.wav,neutral,neu,Ses01M,1,205.63,211.94,6.31,2.5,2.0,1.5,"Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more..."
Ses01F_impro06_F002,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F002.wav,sad,sad,Ses01F,1,26.07,27.65,1.58,2.0,1.5,2.5,No.
Ses01F_impro06_F003,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F003.wav,neutral,neu,Ses01F,1,34.45,35.78,1.33,3.0,2.0,2.5,That's sweet.
Ses01F_impro06_F004,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F004.wav,neutral,neu,Ses01F,1,36.07,38.04,1.97,3.5,2.0,3.0,Thank you.
Ses01F_impro06_F005,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F005.wav,sad,sad,Ses01F,1,39.6025,46.29,6.688,2.0,2.0,4.0,I went to see her headstone a week or two ago.
Ses01F_impro06_F006,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F006.wav,sad,sad,Ses01F,1,47.34,59.38,12.04,3.5,3.0,4.0,"I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city."
Ses01F_impro06_F007,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F007.wav,sad,sad,Ses01F,1,59.4525,67.4525,8.0,3.5,3.0,4.0,So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.
Ses01F_impro06_F008,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F008.wav,sad,sad,Ses01F,1,70.22,80.13,9.91,2.5,3.5,3.5,So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone.  And-
Ses01F_impro06_F009,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F009.wav,neutral,neu,Ses01F,1,80.16,87.74,7.58,2.5,3.0,3.5,"this woman came up and, you know, it was hers. It was her person that was there."
Ses01F_impro06_F010,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F010.wav,sad,sad,Ses01F,1,87.83,93.67,5.84,2.0,2.5,3.5,"Yeah.  And she was like, that's pathetic, I hope you enjoy it."
Ses01F_impro06_F011,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F011.wav,sad,sad,Ses01F,1,101.83,116.91,15.08,2.0,3.0,4.0,"And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly."
Ses01F_impro06_F012,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F012.wav,sad,sad,Ses01F,1,117.07,126.04,8.97,2.0,3.5,4.5,"I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever."
Ses01F_impro06_F013,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F013.wav,sad,sad,Ses01F,1,132.9575,134.49,1.532,2.0,2.0,2.0,I don't know.
Ses01F_impro06_F014,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F014.wav,sad,sad,Ses01F,1,135.96,137.95,1.99,3.0,3.0,2.5,At the cemetery?
Ses01F_impro06_F015,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F015.wav,sad,sad,Ses01F,1,138.0685,141.05,2.982,2.0,2.0,2.5,couple hours.
Ses01F_impro06_F016,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F016.wav,neutral,neu,Ses01F,1,141.84,149.4375,7.597,4.0,3.0,3.5,"I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers."
Ses01F_impro06_F018,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F018.wav,neutral,neu,Ses01F,1,167.64,174.84,7.2,4.0,3.0,3.5,Yeah.  It's huge.  Redlands is an old city so they have lots and lots of stones.
Ses01F_impro06_F019,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F019.wav,neutral,neu,Ses01F,1,176.35,178.01,1.66,2.5,2.0,2.5,Yeah.
Ses01F_impro06_F020,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F020.wav,sad,sad,Ses01F,1,182.56,197.73,15.17,2.5,3.0,4.0,"It's weird.  Whenever I go back to town, I think of her.  I mean, it's like ... I mean we grew up together and she died when we were twenty one.  And yeah.  She had cancer, she had two brain tumors."
Ses01F_impro06_F021,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F021.wav,sad,sad,Ses01F,1,197.755,214.34,16.585,2.0,3.0,4.0,"My best friend Heather.  She's got a- we have a- we built this like little--  There's a park, Prospect Park.  And there is like a garden section of it that we set up for her."
Ses01F_impro06_F022,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F022.wav,sad,sad,Ses01F,1,217.5,222.41,4.91,4.0,3.0,3.5,She used to have these poetry parties on Memorial Day.
Ses01F_impro06_F023,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F023.wav,sad,sad,Ses01F,1,223.52,227.55,4.03,2.5,2.0,2.5,Umm. Yeah.
Ses01F_impro06_F024,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F024.wav,sad,sad,Ses01F,1,229.08,235.98,6.9,1.5,2.0,3.0,"And the last time before she died, I remember she couldn't really stand, umm..."
Ses01F_impro06_F025,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F025.wav,sad,sad,Ses01F,1,237.53,256.48,18.95,3.0,3.5,4.5,"But I mean she could, but it was- so it was kind of sitting at her feet holding her up and she had these poems she had memorized.  And I remember looking up, she had curly red hair and there was this palm tree right behind her and it was like a crown growing right out of her head.  It was cool."
Ses01F_impro06_F026,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F026.wav,sad,sad,Ses01F,1,266.55,275.31,8.76,3.0,3.0,3.5,"Some, I guess.  She memorized this one, John Dunn, it's called, Death Be Not Proud. and-"
